uuid,Part_SKU,Supplier_Delay_Days,Component_Failure_Rate,Inventory_Levels,Unit_Cost
6c2f26c7-e09e-cdae-175d-c4fa509a0a9f,HYD-03,16,0.041,1566,1090
6c2f26c7-e09e-cdae-175d-c4fa509a0a9f,ELEC-04,13,0.052,0,811
6c2f26c7-e09e-cdae-175d-c4fa509a0a9f,CHS-05,8,0.041,0,1413
6229d647-a3af-9672-6180-55e822b661ab,ENG-01,20,0.052,1430,4429
6229d647-a3af-9672-6180-55e822b661ab,TRN-02,17,0.044,1502,2828
6229d647-a3af-9672-6180-55e822b661ab,HYD-03,11,0.054,2348,1112
6229d647-a3af-9672-6180-55e822b661ab,ELEC-04,15,0.053,0,825
6229d647-a3af-9672-6180-55e822b661ab,CHS-05,12,0.019,1352,1436
3a65a240-3427-3915-c2a2-e1a456a4b4dc,ENG-01,21,0.06,0,4197
3a65a240-3427-3915-c2a2-e1a456a4b4dc,TRN-02,11,0.067,1128,3027
3a65a240-3427-3915-c2a2-e1a456a4b4dc,HYD-03,13,0.024,0,1140
3a65a240-3427-3915-c2a2-e1a456a4b4dc,ELEC-04,16,0.071,0,822
3a65a240-3427-3915-c2a2-e1a456a4b4dc,CHS-05,16,0.019,0,1392
58368a2e-23e3-9dd2-d8e0-bf4dd75bc3f2,ENG-01,16,0.06,1089,4480
58368a2e-23e3-9dd2-d8e0-bf4dd75bc3f2,TRN-02,11,0.06,0,2603
58368a2e-23e3-9dd2-d8e0-bf4dd75bc3f2,HYD-03,21,0.052,0,1157
58368a2e-23e3-9dd2-d8e0-bf4dd75bc3f2,ELEC-04,12,0.043,614,830
58368a2e-23e3-9dd2-d8e0-bf4dd75bc3f2,CHS-05,12,0.012,381,1476
1408f2f0-a751-9199-fe4f-4a4b92bac1f5,ENG-01,17,0.082,1881,4270
1408f2f0-a751-9199-fe4f-4a4b92bac1f5,TRN-02,13,0.067,2402,2778
1408f2f0-a751-9199-fe4f-4a4b92bac1f5,HYD-03,13,0.027,0,1064
1408f2f0-a751-9199-fe4f-4a4b92bac1f5,ELEC-04,10,0.042,2700,780
1408f2f0-a751-9199-fe4f-4a4b92bac1f5,CHS-05,16,0.018,0,1359
403ec17a-b0f4-aa5a-02cc-0fd47eab5c77,ENG-01,16,0.069,1574,4549
403ec17a-b0f4-aa5a-02cc-0fd47eab5c77,TRN-02,23,0.034,1987,2580
403ec17a-b0f4-aa5a-02cc-0fd47eab5c77,HYD-03,14,0.052,0,1159
403ec17a-b0f4-aa5a-02cc-0fd47eab5c77,ELEC-04,11,0.063,0,790
403ec17a-b0f4-aa5a-02cc-0fd47eab5c77,CHS-05,16,0.037,1225,1395
cd50fb0d-0d46-1fad-bd7a-8554c6343ddb,ENG-01,12,0.051,0,4306
cd50fb0d-0d46-1fad-bd7a-8554c6343ddb,TRN-02,10,0.036,1723,2958
cd50fb0d-0d46-1fad-bd7a-8554c6343ddb,HYD-03,16,0.045,982,1130
cd50fb0d-0d46-1fad-bd7a-8554c6343ddb,ELEC-04,17,0.058,1692,823
cd50fb0d-0d46-1fad-bd7a-8554c6343ddb,CHS-05,22,0.015,2099,1425
9595f3f0-3cbd-7009-ddc6-434b15e9c9b1,ENG-01,11,0.08,1784,4503
9595f3f0-3cbd-7009-ddc6-434b15e9c9b1,TRN-02,11,0.036,294,2902
9595f3f0-3cbd-7009-ddc6-434b15e9c9b1,HYD-03,9,0.046,655,1138
9595f3f0-3cbd-7009-ddc6-434b15e9c9b1,ELEC-04,12,0.062,243,789
9595f3f0-3cbd-7009-ddc6-434b15e9c9b1,CHS-05,8,0.02,859,1444
3cb5e1a3-426a-1a99-04ac-c33f439bb85a,ENG-01,5,0.084,252,4386
3cb5e1a3-426a-1a99-04ac-c33f439bb85a,TRN-02,8,0.036,2277,3023
3cb5e1a3-426a-1a99-04ac-c33f439bb85a,HYD-03,16,0.026,552,1181
3cb5e1a3-426a-1a99-04ac-c33f439bb85a,ELEC-04,13,0.061,1334,831
3cb5e1a3-426a-1a99-04ac-c33f439bb85a,CHS-05,5,0.039,1724,1499
a9355ba8-915c-8560-1bb0-ec08612e5e2d,ENG-01,23,0.085,0,4533
a9355ba8-915c-8560-1bb0-ec08612e5e2d,TRN-02,15,0.068,0,2782
a9355ba8-915c-8560-1bb0-ec08612e5e2d,HYD-03,10,0.058,0,1122
a9355ba8-915c-8560-1bb0-ec08612e5e2d,ELEC-04,14,0.055,0,807
a9355ba8-915c-8560-1bb0-ec08612e5e2d,CHS-05,17,0.043,0,1490
84f46b30-0c0c-f564-3803-729aaf14873c,ENG-01,16,0.063,0,4212
84f46b30-0c0c-f564-3803-729aaf14873c,TRN-02,12,0.031,0,2738
84f46b30-0c0c-f564-3803-729aaf14873c,HYD-03,20,0.031,0,1093
84f46b30-0c0c-f564-3803-729aaf14873c,ELEC-04,12,0.062,1656,770
84f46b30-0c0c-f564-3803-729aaf14873c,CHS-05,18,0.035,88,1409
601694e9-636a-4308-bbf0-1ff6c85996a4,ENG-01,10,0.061,34,4709
601694e9-636a-4308-bbf0-1ff6c85996a4,TRN-02,13,0.048,2956,2853
601694e9-636a-4308-bbf0-1ff6c85996a4,HYD-03,15,0.043,327,1153
601694e9-636a-4308-bbf0-1ff6c85996a4,ELEC-04,7,0.05,0,829
601694e9-636a-4308-bbf0-1ff6c85996a4,CHS-05,15,0.03,0,1508
3c133076-ad4f-acd2-2847-107dfabac307,ENG-01,20,0.083,2331,4388
3c133076-ad4f-acd2-2847-107dfabac307,TRN-02,11,0.052,1576,2805
3c133076-ad4f-acd2-2847-107dfabac307,HYD-03,8,0.044,0,1125
3c133076-ad4f-acd2-2847-107dfabac307,ELEC-04,17,0.074,1276,803
3c133076-ad4f-acd2-2847-107dfabac307,CHS-05,10,0.038,1967,1449
30d5f7a8-83a4-45b3-67c1-164a8108970d,ENG-01,22,0.088,1325,4182
30d5f7a8-83a4-45b3-67c1-164a8108970d,TRN-02,18,0.065,0,2988
30d5f7a8-83a4-45b3-67c1-164a8108970d,HYD-03,22,0.021,1077,1130
30d5f7a8-83a4-45b3-67c1-164a8108970d,ELEC-04,16,0.043,1552,838
30d5f7a8-83a4-45b3-67c1-164a8108970d,CHS-05,16,0.034,1147,1406
3ea425fe-10f9-1aae-5cc1-48e42f51a1d1,ENG-01,17,0.055,504,4356
3ea425fe-10f9-1aae-5cc1-48e42f51a1d1,TRN-02,15,0.037,0,2825
3ea425fe-10f9-1aae-5cc1-48e42f51a1d1,HYD-03,21,0.043,0,1105
3ea425fe-10f9-1aae-5cc1-48e42f51a1d1,ELEC-04,10,0.066,1365,801
3ea425fe-10f9-1aae-5cc1-48e42f51a1d1,CHS-05,20,0.013,1238,1428
02c3750f-99e3-0574-15ab-0ff8d5e3c243,ENG-01,12,0.09,0,4282
02c3750f-99e3-0574-15ab-0ff8d5e3c243,TRN-02,21,0.054,31,3014
02c3750f-99e3-0574-15ab-0ff8d5e3c243,HYD-03,15,0.024,0,1112
02c3750f-99e3-0574-15ab-0ff8d5e3c243,ELEC-04,9,0.062,0,856
02c3750f-99e3-0574-15ab-0ff8d5e3c243,CHS-05,13,0.033,665,1403
c13c0c74-3b60-716f-d82d-98e4ab4ca157,ENG-01,18,0.062,0,4238
c13c0c74-3b60-716f-d82d-98e4ab4ca157,TRN-02,20,0.033,0,2504
c13c0c74-3b60-716f-d82d-98e4ab4ca157,HYD-03,17,0.058,64,1098
c13c0c74-3b60-716f-d82d-98e4ab4ca157,ELEC-04,10,0.068,0,762
c13c0c74-3b60-716f-d82d-98e4ab4ca157,CHS-05,6,0.044,0,1361
470b9d9f-db25-5037-a3a9-ac12fb0c391a,ENG-01,15,0.064,0,4544
470b9d9f-db25-5037-a3a9-ac12fb0c391a,TRN-02,20,0.059,0,2570
470b9d9f-db25-5037-a3a9-ac12fb0c391a,HYD-03,9,0.056,0,1087
470b9d9f-db25-5037-a3a9-ac12fb0c391a,ELEC-04,19,0.068,0,839
470b9d9f-db25-5037-a3a9-ac12fb0c391a,CHS-05,15,0.044,0,1436
dddedd74-a7c6-c9ea-4653-7c16a105932c,ENG-01,19,0.073,0,4535
dddedd74-a7c6-c9ea-4653-7c16a105932c,TRN-02,15,0.039,0,2804
dddedd74-a7c6-c9ea-4653-7c16a105932c,HYD-03,10,0.057,439,1164
dddedd74-a7c6-c9ea-4653-7c16a105932c,ELEC-04,10,0.077,873,832
dddedd74-a7c6-c9ea-4653-7c16a105932c,CHS-05,17,0.041,0,1495
c92b723d-5ba8-f3cf-fff4-7ea2ca896a22,ENG-01,9,0.086,3382,4561
c92b723d-5ba8-f3cf-fff4-7ea2ca896a22,TRN-02,22,0.052,0,2674
c92b723d-5ba8-f3cf-fff4-7ea2ca896a22,HYD-03,20,0.029,1124,1137
c92b723d-5ba8-f3cf-fff4-7ea2ca896a22,ELEC-04,11,0.04,1445,776
c92b723d-5ba8-f3cf-fff4-7ea2ca896a22,CHS-05,13,0.016,1303,1432
2193d489-fd7d-dd27-94b4-1f190399c322,ENG-01,4,0.051,354,4273
2193d489-fd7d-dd27-94b4-1f190399c322,TRN-02,4,0.067,22,2902
2193d489-fd7d-dd27-94b4-1f190399c322,HYD-03,13,0.022,0,1221
2193d489-fd7d-dd27-94b4-1f190399c322,ELEC-04,15,0.07,0,863
2193d489-fd7d-dd27-94b4-1f190399c322,CHS-05,11,0.021,736,1503
9560bce1-fa2e-ad7e-13f3-5c9746bc339c,ENG-01,23,0.086,4349,4179
9560bce1-fa2e-ad7e-13f3-5c9746bc339c,TRN-02,16,0.066,5282,2512
9560bce1-fa2e-ad7e-13f3-5c9746bc339c,HYD-03,13,0.033,0,1106
9560bce1-fa2e-ad7e-13f3-5c9746bc339c,ELEC-04,18,0.06,5381,783
9560bce1-fa2e-ad7e-13f3-5c9746bc339c,CHS-05,16,0.016,0,1357
2e9eb529-33fd-c022-937f-02ecb019774e,ENG-01,19,0.067,0,4367
2e9eb529-33fd-c022-937f-02ecb019774e,TRN-02,16,0.032,0,2645
2e9eb529-33fd-c022-937f-02ecb019774e,HYD-03,7,0.036,818,1103
2e9eb529-33fd-c022-937f-02ecb019774e,ELEC-04,9,0.073,851,770
2e9eb529-33fd-c022-937f-02ecb019774e,CHS-05,18,0.049,0,1379
9e9b2dae-9233-2eaf-a90f-642baa44398e,ENG-01,15,0.051,0,4212
9e9b2dae-9233-2eaf-a90f-642baa44398e,TRN-02,15,0.064,80,2999
9e9b2dae-9233-2eaf-a90f-642baa44398e,HYD-03,20,0.053,447,1089
9e9b2dae-9233-2eaf-a90f-642baa44398e,ELEC-04,8,0.064,0,829
9e9b2dae-9233-2eaf-a90f-642baa44398e,CHS-05,9,0.014,782,1461
0b6375ca-e47a-4dc6-be16-b2ac5237d264,ENG-01,12,0.063,2081,4681
0b6375ca-e47a-4dc6-be16-b2ac5237d264,TRN-02,4,0.06,0,2987
0b6375ca-e47a-4dc6-be16-b2ac5237d264,HYD-03,7,0.049,310,1168
0b6375ca-e47a-4dc6-be16-b2ac5237d264,ELEC-04,6,0.079,2658,849
0b6375ca-e47a-4dc6-be16-b2ac5237d264,CHS-05,9,0.035,1579,1481
5c87826e-465d-4670-ab9d-e583ac753286,ENG-01,18,0.075,1684,4401
5c87826e-465d-4670-ab9d-e583ac753286,TRN-02,12,0.066,1702,2524
5c87826e-465d-4670-ab9d-e583ac753286,HYD-03,11,0.027,2256,1123
5c87826e-465d-4670-ab9d-e583ac753286,ELEC-04,12,0.067,1299,789
5c87826e-465d-4670-ab9d-e583ac753286,CHS-05,7,0.037,1459,1369
6f9a0c96-c201-da92-9268-d727bc0430fe,ENG-01,21,0.085,1118,4198
6f9a0c96-c201-da92-9268-d727bc0430fe,TRN-02,14,0.062,68,2894
6f9a0c96-c201-da92-9268-d727bc0430fe,HYD-03,21,0.021,87,1143
6f9a0c96-c201-da92-9268-d727bc0430fe,ELEC-04,14,0.048,0,872
6f9a0c96-c201-da92-9268-d727bc0430fe,CHS-05,19,0.012,0,1467
a8280a89-c0c1-6daa-3d3c-7faa0534a1bb,ENG-01,22,0.067,0,4364
a8280a89-c0c1-6daa-3d3c-7faa0534a1bb,TRN-02,22,0.06,3829,2709
a8280a89-c0c1-6daa-3d3c-7faa0534a1bb,HYD-03,17,0.059,103,1088
a8280a89-c0c1-6daa-3d3c-7faa0534a1bb,ELEC-04,9,0.078,762,830
a8280a89-c0c1-6daa-3d3c-7faa0534a1bb,CHS-05,10,0.04,3038,1437
4b9c071d-6628-9de2-ece7-f680a87bd31e,ENG-01,13,0.058,0,4146
4b9c071d-6628-9de2-ece7-f680a87bd31e,TRN-02,9,0.052,0,2904
4b9c071d-6628-9de2-ece7-f680a87bd31e,HYD-03,11,0.053,136,1149
4b9c071d-6628-9de2-ece7-f680a87bd31e,ELEC-04,22,0.041,714,859
4b9c071d-6628-9de2-ece7-f680a87bd31e,CHS-05,11,0.027,0,1442
28be5738-fdac-4adf-01ec-372f197b21f7,ENG-01,17,0.075,661,4316
28be5738-fdac-4adf-01ec-372f197b21f7,TRN-02,17,0.068,0,2744
28be5738-fdac-4adf-01ec-372f197b21f7,HYD-03,20,0.026,1778,1130
28be5738-fdac-4adf-01ec-372f197b21f7,ELEC-04,13,0.077,0,787
28be5738-fdac-4adf-01ec-372f197b21f7,CHS-05,7,0.017,0,1376
ffe95038-b2bb-2219-bd48-2d06f934d452,ENG-01,12,0.089,0,4457
ffe95038-b2bb-2219-bd48-2d06f934d452,TRN-02,16,0.063,3018,2895
ffe95038-b2bb-2219-bd48-2d06f934d452,HYD-03,9,0.021,0,1176
ffe95038-b2bb-2219-bd48-2d06f934d452,ELEC-04,5,0.056,1581,838
ffe95038-b2bb-2219-bd48-2d06f934d452,CHS-05,5,0.012,1557,1492
542d2747-dbdb-0013-9f4d-c83cbc6e237a,ENG-01,12,0.059,1419,4171
542d2747-dbdb-0013-9f4d-c83cbc6e237a,TRN-02,15,0.041,0,2700
542d2747-dbdb-0013-9f4d-c83cbc6e237a,HYD-03,20,0.027,0,1082
542d2747-dbdb-0013-9f4d-c83cbc6e237a,ELEC-04,24,0.045,151,776
542d2747-dbdb-0013-9f4d-c83cbc6e237a,CHS-05,15,0.035,1874,1343
d0f52e42-8711-6e65-5593-4ee5ca6b3852,ENG-01,11,0.075,0,4404
d0f52e42-8711-6e65-5593-4ee5ca6b3852,TRN-02,14,0.044,0,2648
d0f52e42-8711-6e65-5593-4ee5ca6b3852,HYD-03,10,0.054,0,1137
d0f52e42-8711-6e65-5593-4ee5ca6b3852,ELEC-04,21,0.062,0,816
d0f52e42-8711-6e65-5593-4ee5ca6b3852,CHS-05,17,0.029,0,1429
599abc6d-7451-0bee-6154-41832bbbb391,ENG-01,12,0.071,1762,4081
599abc6d-7451-0bee-6154-41832bbbb391,TRN-02,24,0.03,720,2762
599abc6d-7451-0bee-6154-41832bbbb391,HYD-03,24,0.055,1818,1064
599abc6d-7451-0bee-6154-41832bbbb391,ELEC-04,17,0.043,792,789
599abc6d-7451-0bee-6154-41832bbbb391,CHS-05,16,0.038,640,1326
2658a536-c6ac-06ec-50a3-a8f3328d07f2,ENG-01,13,0.074,19,4207
2658a536-c6ac-06ec-50a3-a8f3328d07f2,TRN-02,8,0.033,1945,2593
2658a536-c6ac-06ec-50a3-a8f3328d07f2,HYD-03,18,0.048,383,1092
2658a536-c6ac-06ec-50a3-a8f3328d07f2,ELEC-04,10,0.067,0,785
2658a536-c6ac-06ec-50a3-a8f3328d07f2,CHS-05,14,0.034,0,1368
06acc026-a106-d8e8-193f-e106796af95e,ENG-01,18,0.078,0,4521
06acc026-a106-d8e8-193f-e106796af95e,TRN-02,10,0.067,0,2623
06acc026-a106-d8e8-193f-e106796af95e,HYD-03,23,0.027,0,1147
06acc026-a106-d8e8-193f-e106796af95e,ELEC-04,9,0.077,0,826
06acc026-a106-d8e8-193f-e106796af95e,CHS-05,17,0.014,0,1496
031e391b-4acf-f527-f0b1-5471e0e16143,ENG-01,19,0.078,1154,4272
031e391b-4acf-f527-f0b1-5471e0e16143,TRN-02,16,0.034,0,2761
031e391b-4acf-f527-f0b1-5471e0e16143,HYD-03,16,0.027,954,1104
031e391b-4acf-f527-f0b1-5471e0e16143,ELEC-04,18,0.047,819,823
031e391b-4acf-f527-f0b1-5471e0e16143,CHS-05,7,0.049,302,1385
5d99d759-dd55-2cae-8cbb-50d3cc076233,ENG-01,2,0.085,646,4532
5d99d759-dd55-2cae-8cbb-50d3cc076233,TRN-02,11,0.052,839,2943
5d99d759-dd55-2cae-8cbb-50d3cc076233,HYD-03,11,0.048,2101,1218
5d99d759-dd55-2cae-8cbb-50d3cc076233,ELEC-04,11,0.057,1781,861
5d99d759-dd55-2cae-8cbb-50d3cc076233,CHS-05,3,0.021,0,1467
ff71e3f1-6f3c-1f6f-46ff-ba6c16c04a89,ENG-01,19,0.063,1420,4040
ff71e3f1-6f3c-1f6f-46ff-ba6c16c04a89,TRN-02,17,0.036,1489,2589
ff71e3f1-6f3c-1f6f-46ff-ba6c16c04a89,HYD-03,10,0.043,0,1078
ff71e3f1-6f3c-1f6f-46ff-ba6c16c04a89,ELEC-04,15,0.056,1420,770
ff71e3f1-6f3c-1f6f-46ff-ba6c16c04a89,CHS-05,20,0.017,1471,1358
37cc0a8c-b513-8526-1123-bb6f27388a3e,ENG-01,20,0.076,3563,4232
37cc0a8c-b513-8526-1123-bb6f27388a3e,TRN-02,14,0.054,1538,2832
37cc0a8c-b513-8526-1123-bb6f27388a3e,HYD-03,15,0.046,1919,1116
37cc0a8c-b513-8526-1123-bb6f27388a3e,ELEC-04,20,0.051,986,810
37cc0a8c-b513-8526-1123-bb6f27388a3e,CHS-05,15,0.045,3243,1455
ff8b761c-ca76-8855-c663-c19cb099abed,ENG-01,22,0.055,0,4233
ff8b761c-ca76-8855-c663-c19cb099abed,TRN-02,22,0.056,0,2841
ff8b761c-ca76-8855-c663-c19cb099abed,HYD-03,18,0.038,715,1143
ff8b761c-ca76-8855-c663-c19cb099abed,ELEC-04,16,0.072,4212,837
ff8b761c-ca76-8855-c663-c19cb099abed,CHS-05,19,0.038,0,1426
65eceb3e-3899-7cf3-df8e-ae1c7fd1793e,ENG-01,10,0.057,352,4396
65eceb3e-3899-7cf3-df8e-ae1c7fd1793e,TRN-02,18,0.056,260,2797
65eceb3e-3899-7cf3-df8e-ae1c7fd1793e,HYD-03,11,0.059,0,1182
65eceb3e-3899-7cf3-df8e-ae1c7fd1793e,ELEC-04,19,0.072,0,791
65eceb3e-3899-7cf3-df8e-ae1c7fd1793e,CHS-05,10,0.013,569,1443
da962b1a-7f46-b71b-eab3-ce0ce9208f8b,ENG-01,21,0.083,0,4266
da962b1a-7f46-b71b-eab3-ce0ce9208f8b,TRN-02,17,0.056,0,2772
da962b1a-7f46-b71b-eab3-ce0ce9208f8b,HYD-03,18,0.03,1378,1133
da962b1a-7f46-b71b-eab3-ce0ce9208f8b,ELEC-04,16,0.076,1318,820
da962b1a-7f46-b71b-eab3-ce0ce9208f8b,CHS-05,8,0.047,0,1433
855d8376-e380-af7a-a882-bd6ace033bef,ENG-01,21,0.08,3239,4348
855d8376-e380-af7a-a882-bd6ace033bef,TRN-02,22,0.051,4190,2479
855d8376-e380-af7a-a882-bd6ace033bef,HYD-03,18,0.028,0,1088
855d8376-e380-af7a-a882-bd6ace033bef,ELEC-04,12,0.047,4514,776
855d8376-e380-af7a-a882-bd6ace033bef,CHS-05,19,0.023,0,1400
585b74c7-1bb7-ef70-ece6-d8f28db0837d,ENG-01,19,0.059,0,4067
585b74c7-1bb7-ef70-ece6-d8f28db0837d,TRN-02,8,0.055,0,2837
585b74c7-1bb7-ef70-ece6-d8f28db0837d,HYD-03,8,0.036,739,1127
585b74c7-1bb7-ef70-ece6-d8f28db0837d,ELEC-04,9,0.04,1079,872
585b74c7-1bb7-ef70-ece6-d8f28db0837d,CHS-05,14,0.03,327,1369
a095a123-e1d4-d2cb-b7d6-4e487569cc20,ENG-01,20,0.084,0,4469
a095a123-e1d4-d2cb-b7d6-4e487569cc20,TRN-02,22,0.033,0,2803
a095a123-e1d4-d2cb-b7d6-4e487569cc20,HYD-03,21,0.03,323,1196
a095a123-e1d4-d2cb-b7d6-4e487569cc20,ELEC-04,13,0.068,253,834
a095a123-e1d4-d2cb-b7d6-4e487569cc20,CHS-05,23,0.035,0,1501
25802c03-c602-9664-ad9c-c43c3f6ce3f3,ENG-01,19,0.076,0,4181
25802c03-c602-9664-ad9c-c43c3f6ce3f3,TRN-02,18,0.063,1212,3017
25802c03-c602-9664-ad9c-c43c3f6ce3f3,HYD-03,22,0.031,291,1142
25802c03-c602-9664-ad9c-c43c3f6ce3f3,ELEC-04,17,0.049,1418,850
25802c03-c602-9664-ad9c-c43c3f6ce3f3,CHS-05,12,0.035,1722,1481
5ce8ca90-c8dc-c290-286c-309c99d8d1e7,ENG-01,13,0.071,0,4463
5ce8ca90-c8dc-c290-286c-309c99d8d1e7,TRN-02,17,0.06,0,2787
5ce8ca90-c8dc-c290-286c-309c99d8d1e7,HYD-03,13,0.039,0,1118
5ce8ca90-c8dc-c290-286c-309c99d8d1e7,ELEC-04,21,0.075,399,834
5ce8ca90-c8dc-c290-286c-309c99d8d1e7,CHS-05,15,0.033,3016,1453
d0d47223-0907-8471-3604-4c225c988738,ENG-01,8,0.08,0,4610
d0d47223-0907-8471-3604-4c225c988738,TRN-02,12,0.045,2092,2779
d0d47223-0907-8471-3604-4c225c988738,HYD-03,7,0.031,870,1200
d0d47223-0907-8471-3604-4c225c988738,ELEC-04,13,0.075,2513,821
d0d47223-0907-8471-3604-4c225c988738,CHS-05,4,0.02,0,1522
d964b74c-16e8-3c02-f279-e4da5bdc1940,ENG-01,8,0.08,5334,4459
d964b74c-16e8-3c02-f279-e4da5bdc1940,TRN-02,15,0.05,0,2946
d964b74c-16e8-3c02-f279-e4da5bdc1940,HYD-03,13,0.04,0,1201
d964b74c-16e8-3c02-f279-e4da5bdc1940,ELEC-04,13,0.076,2864,854
d964b74c-16e8-3c02-f279-e4da5bdc1940,CHS-05,5,0.017,227,1502
f217f288-bbc6-c844-8871-0bd451ab206d,ENG-01,11,0.075,1199,4507
f217f288-bbc6-c844-8871-0bd451ab206d,TRN-02,19,0.07,1030,2856
f217f288-bbc6-c844-8871-0bd451ab206d,HYD-03,12,0.045,2832,1145
f217f288-bbc6-c844-8871-0bd451ab206d,ELEC-04,14,0.041,0,815
f217f288-bbc6-c844-8871-0bd451ab206d,CHS-05,18,0.024,1374,1491
ba99936b-e101-33b7-fe36-40527ef69460,ENG-01,8,0.064,0,4552
ba99936b-e101-33b7-fe36-40527ef69460,TRN-02,8,0.038,0,2720
ba99936b-e101-33b7-fe36-40527ef69460,HYD-03,8,0.052,0,1156
ba99936b-e101-33b7-fe36-40527ef69460,ELEC-04,14,0.08,0,813
ba99936b-e101-33b7-fe36-40527ef69460,CHS-05,12,0.024,0,1519
280e7495-db81-dca7-7b41-0dc7ee46d82c,ENG-01,20,0.079,0,4352
280e7495-db81-dca7-7b41-0dc7ee46d82c,TRN-02,15,0.056,2464,2719
280e7495-db81-dca7-7b41-0dc7ee46d82c,HYD-03,14,0.05,1300,1074
280e7495-db81-dca7-7b41-0dc7ee46d82c,ELEC-04,13,0.047,0,792
280e7495-db81-dca7-7b41-0dc7ee46d82c,CHS-05,17,0.029,0,1342
c6a037e2-fec7-fef5-6757-452457768df0,ENG-01,2,0.063,1309,4832
c6a037e2-fec7-fef5-6757-452457768df0,TRN-02,4,0.041,389,2925
c6a037e2-fec7-fef5-6757-452457768df0,HYD-03,11,0.026,2932,1181
c6a037e2-fec7-fef5-6757-452457768df0,ELEC-04,5,0.074,0,824
c6a037e2-fec7-fef5-6757-452457768df0,CHS-05,7,0.028,900,1516
cad61b90-805d-cb54-b6ae-960e0aab03d2,ENG-01,12,0.086,0,4429
cad61b90-805d-cb54-b6ae-960e0aab03d2,TRN-02,9,0.058,280,2742
cad61b90-805d-cb54-b6ae-960e0aab03d2,HYD-03,15,0.037,0,1094
cad61b90-805d-cb54-b6ae-960e0aab03d2,ELEC-04,16,0.072,0,801
cad61b90-805d-cb54-b6ae-960e0aab03d2,CHS-05,8,0.042,3081,1402
c3688753-6bfb-95bb-7fe3-fdbb9f8e3af4,ENG-01,9,0.063,489,4150
c3688753-6bfb-95bb-7fe3-fdbb9f8e3af4,TRN-02,20,0.058,551,2820
c3688753-6bfb-95bb-7fe3-fdbb9f8e3af4,HYD-03,6,0.053,858,1116
c3688753-6bfb-95bb-7fe3-fdbb9f8e3af4,ELEC-04,14,0.073,2039,827
c3688753-6bfb-95bb-7fe3-fdbb9f8e3af4,CHS-05,16,0.017,1128,1365
cb56d1c6-78ea-dc68-4cc9-f25bf874e98f,ENG-01,8,0.058,1497,4531
cb56d1c6-78ea-dc68-4cc9-f25bf874e98f,TRN-02,11,0.05,14,2913
cb56d1c6-78ea-dc68-4cc9-f25bf874e98f,HYD-03,13,0.028,0,1238
cb56d1c6-78ea-dc68-4cc9-f25bf874e98f,ELEC-04,11,0.06,1240,867
cb56d1c6-78ea-dc68-4cc9-f25bf874e98f,CHS-05,14,0.021,138,1522
5bccdc8c-ad93-14a3-0540-fcaf5a7d74bd,ENG-01,20,0.064,1031,4328
5bccdc8c-ad93-14a3-0540-fcaf5a7d74bd,TRN-02,15,0.049,2226,2728
5bccdc8c-ad93-14a3-0540-fcaf5a7d74bd,HYD-03,23,0.025,2665,1177
5bccdc8c-ad93-14a3-0540-fcaf5a7d74bd,ELEC-04,12,0.059,4239,792
5bccdc8c-ad93-14a3-0540-fcaf5a7d74bd,CHS-05,22,0.011,847,1386
eaf1161e-58ea-b0b4-c818-f5f1cddf2c26,ENG-01,11,0.069,2660,4583
eaf1161e-58ea-b0b4-c818-f5f1cddf2c26,TRN-02,15,0.07,0,2810
eaf1161e-58ea-b0b4-c818-f5f1cddf2c26,HYD-03,10,0.028,0,1143
eaf1161e-58ea-b0b4-c818-f5f1cddf2c26,ELEC-04,12,0.049,0,822
eaf1161e-58ea-b0b4-c818-f5f1cddf2c26,CHS-05,21,0.022,2105,1478
0a79fe36-a0bd-19a3-62b8-60b0dff61669,ENG-01,5,0.081,0,4405
0a79fe36-a0bd-19a3-62b8-60b0dff61669,TRN-02,5,0.046,0,3018
0a79fe36-a0bd-19a3-62b8-60b0dff61669,HYD-03,6,0.053,325,1214
0a79fe36-a0bd-19a3-62b8-60b0dff61669,ELEC-04,14,0.056,0,883
0a79fe36-a0bd-19a3-62b8-60b0dff61669,CHS-05,11,0.044,1180,1549
2b80844a-ac63-c3ce-45c6-687d28ad3410,ENG-01,13,0.086,136,4312
2b80844a-ac63-c3ce-45c6-687d28ad3410,TRN-02,12,0.051,297,2572
2b80844a-ac63-c3ce-45c6-687d28ad3410,HYD-03,17,0.044,0,1082
2b80844a-ac63-c3ce-45c6-687d28ad3410,ELEC-04,13,0.059,1356,783
2b80844a-ac63-c3ce-45c6-687d28ad3410,CHS-05,9,0.041,0,1436
d91a4865-4407-92cd-4ecf-d43b09816dc2,ENG-01,19,0.059,696,4213
d91a4865-4407-92cd-4ecf-d43b09816dc2,TRN-02,12,0.057,0,2932
d91a4865-4407-92cd-4ecf-d43b09816dc2,HYD-03,20,0.059,814,1147
d91a4865-4407-92cd-4ecf-d43b09816dc2,ELEC-04,10,0.052,781,852
d91a4865-4407-92cd-4ecf-d43b09816dc2,CHS-05,19,0.016,0,1445
1508fea8-6fb0-f1de-4478-d2efaad51f58,ENG-01,16,0.067,0,4518
1508fea8-6fb0-f1de-4478-d2efaad51f58,TRN-02,11,0.044,1809,2968
1508fea8-6fb0-f1de-4478-d2efaad51f58,HYD-03,6,0.022,0,1167
1508fea8-6fb0-f1de-4478-d2efaad51f58,ELEC-04,3,0.04,0,870
